150.71255901275762,-28.03568851532518,151.09393584969732,-28.131910281258534,1134.3947879468967
150.70331380018098,-28.104568079262734,151.0849213275127,-28.20082544746625,8.079918587528867
150.6882782490013,-28.164899729733904,151.07008195797806,-28.26120898102846,20.13842080491727
150.67293133833766,-28.22492379893871,151.0549304629275,-28.321285901969365,23.106155742704857
150.65749062563614,-28.2854460847716,151.03968744612925,-28.38186138867959,17.949338335051138
150.64199580595007,-28.345518892946934,151.02438927758686,-28.441987660050422,5.676033808632171
150.62656440008982,-28.405748429515583,151.00915573717586,-28.502270580237063,9.962162226242693
150.6112181754159,-28.46590517484743,150.99400779599225,-28.56248057297582,6.777800876262041
150.5957393034378,-28.525966752220636,150.978727347838,-28.622595871042943,23.894388170136942
150.58003734793132,-28.586394528279108,150.96322553609977,-28.683078085817662,32.419880173261085
150.56494438855836,-28.64673825391367,150.9483335800443,-28.743474641473234,18.02198347007943
150.54940376050044,-28.70669956763441,150.93299277122452,-28.803490152152627,9.454688079385402
150.53392132450728,-28.766871167488976,150.9177115764336,-28.86371588000368,13.283993854683416
150.51852746149942,-28.827208916887326,150.90252025225985,-28.924107602390837,20.297559534509798
150.50303038768402,-28.887394349070092,150.88722567954827,-28.98434740226599,27.047265876038583
150.4870286746568,-28.947629808728934,150.8714267979448,-29.04463876070603,15.88512488349998
150.47138046009164,-29.007840422513482,150.85598226345547,-29.104904372662606,20.44039810826534
150.45579704983635,-29.067749520956017,150.84060209461833,-29.164868392495727,21.297792277854306
150.44033305674813,-29.128011606412525,150.82534337363487,-29.22518514930995,11.262107575858503
150.42466503769418,-29.18816570537325,150.80988065510724,-29.285394604061242,13.597022411993736
150.40890220112536,-29.248452758104794,150.7943241447622,-29.345737381087783,4.826652737125608
150.39337526602023,-29.30865992622748,150.77900408176677,-29.40599969903874,24.661223535372486
150.37743326252513,-29.368861031383876,150.76326915972754,-29.46625724617281,13.709182327247904
150.36169032867286,-29.428876863090746,150.7477334213944,-29.526329053143147,8.5693639553288
150.34572742908318,-29.488935321955374,150.73197829077594,-29.58644422117687,15.039499457226016
150.33000146356736,-29.549252400216723,150.71646192180566,-29.646817418999973,6.167050289568819
150.31434649170507,-29.609230066008596,150.70101595680077,-29.706851106560382,23.996673467243443
150.29859857370965,-29.669389198905556,150.68547827359245,-29.76706662484064,34.030904383727005
150.2822119252246,-29.729622730284664,150.66930216117353,-29.82735849599003,15.177345455818918
150.26652717799206,-29.789690044752696,150.6538286202606,-29.88748221557781,9.985787770155293
150.25027519930183,-29.849779504444864,150.63778801690913,-29.947629833007692,24.778667204850414
150.23449265929213,-29.90999359143018,150.62221841921266,-30.007900806088347,4.477985363211761
150.21902662127468,-29.970220283178783,150.60696631859363,-30.068183555434878,47.69704967528672
150.20271694799544,-30.030254188273158,150.5908696540566,-30.128276092917627,18.134564337726175
150.18659644993966,-30.090384063726347,150.5749633576331,-30.18846414603903,11.099984824440346
150.17034104499595,-30.15022535745242,150.5589215353683,-30.2483641234382,26.623965068165415
150.15438489771742,-30.210418592147455,150.54318127614664,-30.308615252909163,16.14442399045162
150.13816327778227,-30.270428756036416,150.52717520868381,-30.36868419982079,25.88811373926955
150.12198433457456,-30.330664339339517,150.51121338853469,-30.428978535845992,13.464684751171967
150.10631022403524,-30.39087906496135,150.49575746840043,-30.489250619358742,38.039826639799486
150.0895208535105,-30.45084248747514,150.47918483400125,-30.549274813772254,22.146271056825142
150.07358564116083,-30.511176267831,150.46346932399746,-30.60966692254066,19.380072533624823
150.05712802354248,-30.57103856771129,150.4472296636484,-30.669589217727395,15.240085942534346
150.0409657434705,-30.63101639308049,150.43128674376314,-30.72962625694085,17.190827031678626
150.0249760120754,-30.69121955876488,150.41551810018348,-30.78988821446432,24.64330928113249
150.008462090027,-30.751181731162536,150.39922442565225,-30.84991085287592,14.58894628178073
149.99200356448543,-30.81139815061008,150.3829878802475,-30.910187668393604,6.797084553910387
149.9757112243016,-30.871435989423116,150.36691762679905,-30.97028551069953,1.9164835899691945
149.95918339248715,-30.931586295415524,150.35061275546218,-31.030496626360826,16.785327545149936
149.94323608497857,-30.99150065512622,150.33488870405589,-31.09047015380672,33.472696007603595
149.92668823687427,-31.051493567009622,150.31856447645632,-31.150524141599714,24.959558156681894
149.9100758944675,-31.111876613175767,150.3021779449895,-31.21096855051984,30.792490677780872
149.89334237178912,-31.17170012086698,150.28566848319264,-31.270853905722145,14.07422513113442
149.87689990535227,-31.231560224677363,150.26945118862145,-31.3307750760118,14.624344575212685
