151.407369424286,-28.024032653094373,151.78873001129492,-28.120177506199056,3080.1433525929124
151.37015653018133,-28.104258225989703,151.75176295808458,-28.200515618645618,18.919985472111556
151.35511993022374,-28.16441896716787,151.73692193192957,-28.26072824992868,10.13488374817356
151.33955633082587,-28.22459948187844,151.72155410410213,-28.32096221429799,21.186603483992517
151.3244216924096,-28.2850219292688,151.7066170761631,-28.381437014805055,9.475107681286593
151.30886328028774,-28.345089764085632,151.69125523610435,-28.44155848974204,17.40388403037202
151.29385997865097,-28.40539931895534,151.6764504661634,-28.50192023093961,22.625544792874326
151.2784330561749,-28.465628418195802,151.66122201127735,-28.56220279925538,21.108143386169942
151.26270123975561,-28.526004748986054,151.64568951994275,-28.62263355017486,22.5856397282329
151.24718030415607,-28.585968338347424,151.63036721848462,-28.682651080539504,16.145541617649556
151.231839413112,-28.64623937091952,151.61522683822315,-28.742975640863165,1.8965137539408248
151.2162175313985,-28.706326140239703,151.59980515158045,-28.803116832903967,17.797388124639426
151.20039631818366,-28.766325603600905,151.58418423851506,-28.863171385279237,54.311781287106356
151.18546679203584,-28.82686992322962,151.56945842484188,-28.9237683612532,18.237346100229423
151.16973187289014,-28.88712968813413,151.5539260564613,-28.98408316571007,13.133202237162937
151.154388787597,-28.947378562398203,151.53878645707346,-29.044386068996346,32.2530273240847
151.13830225191262,-29.007249719480782,151.52290194300008,-29.10431347684711,25.390022614737948
151.12286835700866,-29.067585306009285,151.50767299847178,-29.16470354780956,3.185951016330851
151.10733275446464,-29.127776175201586,151.49234233602678,-29.224949293432633,11.96625533605217
151.09161599262652,-29.187989094932163,151.4768310456399,-29.28521770615707,12.180061490764356
151.07576465541868,-29.248200021551515,151.4611856659985,-29.345484612056037,15.762469084239127
151.05989837443022,-29.30833009823609,151.44552564658704,-29.405670814696684,22.506284195066012
151.0446257038211,-29.36853158507452,151.4304606859538,-29.46592682007183,30.98835440535851
151.02838771951355,-29.42862725493201,151.41442972624012,-29.526079887887892,20.02031307523068
151.0128203291395,-29.488689154342424,151.39907049013334,-29.586197355485492,4.734154100533241
